ctime,openid,helloid,song,level
2018-01-28,0,18173618,过火,8
2018-01-28,oVdz506ZdrnH1oCvEQwP9AjFszh8,0,意外,5
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,温柔,4
2018-01-28,oVdz504BIvvgdnWm69Qov8sOwMpE,0,倒带,6
2018-01-28,oVdz500VyTB1OKZgnBoJbzmRuaaI,0,当你,3
2018-01-28,oVdz500ncf7ieMbVSA_D2mifKsSo,0,说谎,2
2018-01-28,0,18148262,暧昧,6
2018-01-28,oVdz501QtyiYuQKlszS4EnMFJXVc,0,童话镇,7
2018-01-28,oVdz5028aSCEdcrum7QxTuYiuW3k,0,春风吹,1
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,独家记忆,1
2018-01-28,oVdz506TiGG-xuANc1wyTJWlqO3s,0,十年,2
2018-01-28,0,18132879,当,1
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,山谷里的回声,2
2018-01-28,0,18174841,爸我回来了,1
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,宁夏,1
2018-01-28,0,17972496,吻得太逼真,4
2018-01-28,oVdz506Ls4sipenwba1VPQrTxv7c,0,死了都要爱,9
2018-01-28,oVdz5028aSCEdcrum7QxTuYiuW3k,0,其实,3
2018-01-28,oVdz5008YzkK_qUK5W3n104NRH7Y,0,如果你知我苦衷,1
2018-01-28,oVdz501sE1jcnSftDt6mef26zHmc,0,黄梅戏,4
2018-01-28,oVdz50z6myrqZm9iqFmj1JRPPD1U,0,风吹麦浪,11
2018-01-28,oVdz5008YzkK_qUK5W3n104NRH7Y,0,年轮,1
2018-01-28,oVdz501sE1jcnSftDt6mef26zHmc,0,舍得,1
2018-01-28,oVdz504UW7MHB0CBHHZtvBNFzA-I,0,九张机,5
2018-01-28,oVdz503iUZ03ajemfH5A37eqAqNk,0,葫芦娃,1
2018-01-28,oVdz504mcXN6_n8Dq2Y-uh9dvhJ0,0,我的秘密,13
2018-01-28,oVdz504NFYhwwZ4JEwVuRHYf3z3g,0,数鸭子,1
2018-01-28,oVdz504a0mye64a6lZMTQj5jqh18,0,小苹果,1
2018-01-28,0,18173618,男人花,4
2018-01-28,0,17965799,好心分手,1
2018-01-28,oVdz50-yGmGfoGga3jcKpe0EKRag,0,小酒窝,5
2018-01-28,oVdz500VyTB1OKZgnBoJbzmRuaaI,0,梦里花,2
2018-01-28,oVdz506Ls4sipenwba1VPQrTxv7c,0,日不落,6
2018-01-28,oVdz508qPvryddzCLEGIbrPLeZeo,0,给你们,3
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,说谎,4
2018-01-28,oVdz501sE1jcnSftDt6mef26zHmc,0,舍不得你,1
2018-01-28,oVdz504BIvvgdnWm69Qov8sOwMpE,0,童话,6
2018-01-28,oVdz504a0mye64a6lZMTQj5jqh18,0,生日快乐,1
2018-01-28,oVdz503iUZ03ajemfH5A37eqAqNk,0,世上只有妈妈好,1
2018-01-28,0,18132879,心愿,1
2018-01-28,oVdz50-yGmGfoGga3jcKpe0EKRag,0,小酒窝,1
2018-01-28,oVdz50z6myrqZm9iqFmj1JRPPD1U,0,Beautiful Love,7
2018-01-28,oVdz504UW7MHB0CBHHZtvBNFzA-I,0,疑心病,3
2018-01-28,oVdz506ZdrnH1oCvEQwP9AjFszh8,0,好心分手,2
2018-01-28,0,18132879,兰花草,1
2018-01-28,oVdz507-0pVXOy5loATG8w5C9Rs4,0,倒带,3
2018-01-28,0,18148262,疑心病,12
2018-01-28,0,17972496,单身情歌,12
2018-01-28,oVdz5028aSCEdcrum7QxTuYiuW3k,0,十年,2
2018-01-28,oVdz502y3MNQ4rc0FahdW5DAN2HM,0,独家记忆,4
2018-01-28,oVdz506Ls4sipenwba1VPQrTxv7c,0,北极星的眼泪,2
2018-01-28,oVdz50wANGW4Yo38QQWxxL4gw-q4,0,得到你的人却得不到你的心,9
2018-01-28,oVdz503iUZ03ajemfH5A37eqAqNk,0,丢手绢,1
2018-01-28,oVdz504BsSbx1eTvIhfcuxIEZ0ig,0,没有你陪伴我真的好孤单,6
2018-01-28,oVdz507mwfiy1x2-XvHJ3fXpJYa8,0,暖暖,1
2018-01-28,oVdz504NFYhwwZ4JEwVuRHYf3z3g,0,葫芦娃,1
2018-01-28,oVdz503OMovR9DJAA385a7zRcg_c,0,素颜,1
2018-01-28,0,17965799,后来,1
2018-01-28,oVdz504mcXN6_n8Dq2Y-uh9dvhJ0,0,情非得已,4
2018-01-28,oVdz500CrmqyaSRwigE5IXTiNK3o,0,漂洋过海来看你,1
2018-01-28,oVdz504BIvvgdnWm69Qov8sOwMpE,0,大城小爱,6
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,偏爱,2
2018-01-28,oVdz50wANGW4Yo38QQWxxL4gw-q4,0,都要好好的,2
2018-01-28,oVdz50wANGW4Yo38QQWxxL4gw-q4,0,ACCESSORIES,1
2018-01-28,0,18148262,特别的人,6
2018-01-28,oVdz509VR5SO9ooOOgyvNZ7faGUI,0,欢喜就好,1
2018-01-28,oVdz50-owT4c8n5riSQXfXfKf11E,0,等一分钟,4
2018-01-28,0,18173618,没那么简单,12
2018-01-28,oVdz501sE1jcnSftDt6mef26zHmc,0,新贵妃醉酒,7
2018-01-28,oVdz502y3MNQ4rc0FahdW5DAN2HM,0,人来人往,3
2018-01-28,0,17972496,有一种爱叫做放手,6
2018-01-28,oVdz504NFYhwwZ4JEwVuRHYf3z3g,0,小毛驴,2
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,不得不爱,4
2018-01-28,oVdz507-0pVXOy5loATG8w5C9Rs4,0,我的好兄弟,4
2018-01-28,0,18148262,追光者,1
2018-01-28,oVdz50x0OmqBT1c8k8sBN29-MBO4,0,大海,9
2018-01-28,oVdz504BsSbx1eTvIhfcuxIEZ0ig,0,带你去旅行,7
2018-01-28,oVdz507-0pVXOy5loATG8w5C9Rs4,0,类似爱情,1
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,给我一首歌的时间,1
2018-01-28,0,18173618,男人Ktv,1
2018-01-28,oVdz505GUbTEV5u2-MJ8M0zBMYLM,0,只对你有感觉,3
2018-01-28,oVdz50xjAIA6sJPDBMJmFB9C6s8Y,0,追光者,3
2018-01-28,0,18140120,今生最爱,3
2018-01-28,oVdz506Ls4sipenwba1VPQrTxv7c,0,后来,3
2018-01-28,oVdz50yN06DLaktMqYUdQxjVf1bM,0,寂寞,7
2018-01-28,oVdz504NFYhwwZ4JEwVuRHYf3z3g,0,拔萝卜,1
2018-01-28,oVdz50_h_Bzp5QAP9BiAXN6KC6SU,0,小星星,12
2018-01-28,oVdz504mcXN6_n8Dq2Y-uh9dvhJ0,0,红蜻蜓,8
2018-01-28,oVdz50yMlcNh_s0uvxKQnItX4PtY,0,全部都给你,1
2018-01-28,oVdz509VR5SO9ooOOgyvNZ7faGUI,0,世界第一等,1
2018-01-28,0,17965799,咕叽咕叽,1
2018-01-28,oVdz500ncf7ieMbVSA_D2mifKsSo,0,海阔天空,1
2018-01-28,oVdz50-yGmGfoGga3jcKpe0EKRag,0,追光者,3
2018-01-28,0,18173618,离歌,1
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,此生不换,1
2018-01-28,oVdz50-owT4c8n5riSQXfXfKf11E,0,情非得已,5
2018-01-28,oVdz504UW7MHB0CBHHZtvBNFzA-I,0,帝都,5
2018-01-28,oVdz500VyTB1OKZgnBoJbzmRuaaI,0,小孩,3
2018-01-28,oVdz507-0pVXOy5loATG8w5C9Rs4,0,突然的自我,3
2018-01-28,0,17972496,着魔,1
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,爱你,7
2018-01-28,oVdz50wANGW4Yo38QQWxxL4gw-q4,0,在心里从此永远有个你,5
2018-01-28,oVdz508fgx-em4p2cKPql_HsHGCU,0,新贵妃醉酒,2
2018-01-28,oVdz50x0OmqBT1c8k8sBN29-MBO4,0,我可以抱你吗,6
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,淘汰,8
2018-01-28,oVdz50yYgFZPH6Qjnb0ox8JEb0-4,0,井,6
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,好运来,5
2018-01-28,oVdz506Ls4sipenwba1VPQrTxv7c,0,幸福恋人,10
2018-01-28,oVdz502y3MNQ4rc0FahdW5DAN2HM,0,WHEN I WAS YOUR MAN,4
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,爱情转移,2
2018-01-28,oVdz507-0pVXOy5loATG8w5C9Rs4,0,下一站天后,1
2018-01-28,0,18140120,再回首,7
2018-01-28,oVdz509VR5SO9ooOOgyvNZ7faGUI,0,突然的自我,3
2018-01-28,oVdz50yN06DLaktMqYUdQxjVf1bM,0,时差,3
2018-01-28,oVdz504sy0-iYgB2wQZ6RXrvkzMA,0,你是我的眼,4
2018-01-28,oVdz504mcXN6_n8Dq2Y-uh9dvhJ0,0,真的爱你,1
2018-01-28,oVdz50y2N7BF3g5FYZxTF_zbf3YQ,0,知不知,1
2018-01-28,oVdz500ncf7ieMbVSA_D2mifKsSo,0,好久不见,2
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,至少还有你,1
2018-01-28,oVdz500VyTB1OKZgnBoJbzmRuaaI,0,够钟,1
2018-01-28,oVdz501sE1jcnSftDt6mef26zHmc,0,唉声叹气,3
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,突然想起你,1
2018-01-28,oVdz506cVZGYgSs8qRMAHgaqVzNA,0,偏爱,4
2018-01-28,oVdz502y3MNQ4rc0FahdW5DAN2HM,0,I Feel It Coming,1
2018-01-28,0,17965799,百年孤寂,5
2018-01-28,oVdz50wANGW4Yo38QQWxxL4gw-q4,0,樱花草,5
2018-01-28,oVdz504BsSbx1eTvIhfcuxIEZ0ig,0,没有什么不同,2
2018-01-28,0,17972496,家在东北,3
2018-01-28,oVdz508fgx-em4p2cKPql_HsHGCU,0,等一分钟,3
2018-01-28,oVdz506Ls4sipenwba1VPQrTxv7c,0,蜗牛,1
2018-01-28,oVdz50yYgFZPH6Qjnb0ox8JEb0-4,0,吴哥窟,10
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,王妃,3
2018-01-28,oVdz501sE1jcnSftDt6mef26zHmc,0,最后一次,3
2018-01-28,0,18173618,来生缘,9
2018-01-28,oVdz504sy0-iYgB2wQZ6RXrvkzMA,0,十年,3
2018-01-28,oVdz50x0OmqBT1c8k8sBN29-MBO4,0,兄弟抱一下,15
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,黄鹤楼,7
2018-01-28,oVdz500ncf7ieMbVSA_D2mifKsSo,0,小情歌,2
2018-01-28,0,17972496,光年之外,1
2018-01-28,oVdz500VyTB1OKZgnBoJbzmRuaaI,0,RED,1
2018-01-28,oVdz504mcXN6_n8Dq2Y-uh9dvhJ0,0,忽然之间,2
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,成都,6
2018-01-28,oVdz50wTA-aG8PgtIAr31JaXkjfM,0,倒带,13
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,黄鹤楼,1
2018-01-28,oVdz5068JUhjPkHvZODw-DM358qY,0,安妮,3
2018-01-28,oVdz502y3MNQ4rc0FahdW5DAN2HM,0,绵绵,1
2018-01-28,oVdz50wANGW4Yo38QQWxxL4gw-q4,0,恋人心,13
2018-01-28,0,17965799,开到荼靡,3
2018-01-28,oVdz50_h_Bzp5QAP9BiAXN6KC6SU,0,有点甜,12
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,恋曲1990,8
2018-01-28,oVdz500ncf7ieMbVSA_D2mifKsSo,0,好心分手,2
2018-01-28,oVdz506cVZGYgSs8qRMAHgaqVzNA,0,听海,1
2018-01-28,oVdz504sy0-iYgB2wQZ6RXrvkzMA,0,男人Ktv,1
2018-01-28,oVdz50wTA-aG8PgtIAr31JaXkjfM,0,欧若拉,3
2018-01-28,oVdz50xhlGXCBZnz0nLEXD8qiT48,0,我的好兄弟,6
2018-01-28,0,17972496,逢场作戏,12
2018-01-28,0,18173618,爱之初体验,1
2018-01-28,oVdz50wANGW4Yo38QQWxxL4gw-q4,0,至少还有你,4
2018-01-28,0,17965799,乱世巨星,1
2018-01-28,oVdz507mwfiy1x2-XvHJ3fXpJYa8,0,我们都是好孩子,9
2018-01-28,oVdz50yMlcNh_s0uvxKQnItX4PtY,0,中国人民解放军进行曲,1
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,十年,1
2018-01-28,oVdz504mcXN6_n8Dq2Y-uh9dvhJ0,0,说说,4
2018-01-28,oVdz504foTJzIp4y5kjdR6-7NAHU,0,最炫民族风,1
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,倒带,1
2018-01-28,oVdz506cVZGYgSs8qRMAHgaqVzNA,0,无与伦比的美丽,1
2018-01-28,oVdz508PVQwjRrxVrF_vI7CbgJ-s,0,追光者,3
2018-01-28,0,18173618,闯码头,2
2018-01-28,oVdz508yeN6yGUy3XsYSYITObOng,0,当爱在靠近,13
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,听妈妈的话,1
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,心愿便利贴,4
2018-01-28,oVdz5065P4BOy_2Qbw4IHVUEa4G4,0,追光者,3
2018-01-28,oVdz50xmNgZcCnEAPdlUQ1HM8bKc,0,祝我生日快乐,1
2018-01-28,oVdz50y2N7BF3g5FYZxTF_zbf3YQ,0,明年今日,1
2018-01-28,oVdz502y3MNQ4rc0FahdW5DAN2HM,0,漂洋过海来看你,4
2018-01-28,oVdz50xhlGXCBZnz0nLEXD8qiT48,0,突然的自我,6
2018-01-28,oVdz5068JUhjPkHvZODw-DM358qY,0,暗里着迷,3
2018-01-28,oVdz50-owT4c8n5riSQXfXfKf11E,0,冰雨,3
2018-01-28,oVdz507mwfiy1x2-XvHJ3fXpJYa8,0,最炫民族风,1
2018-01-28,0,18173618,冰雨,4
2018-01-28,oVdz50wANGW4Yo38QQWxxL4gw-q4,0,一亿个伤心,5
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,笨小孩,2
2018-01-28,oVdz508fgx-em4p2cKPql_HsHGCU,0,王妃,1
2018-01-28,oVdz504foTJzIp4y5kjdR6-7NAHU,0,你是我心内的一首歌,11
2018-01-28,oVdz507dAbPjTUFE4_D9AO8eBAZE,0,ACCESSORIES,1
2018-01-28,oVdz502y3MNQ4rc0FahdW5DAN2HM,0,不在服务区,1
2018-01-28,oVdz507dAbPjTUFE4_D9AO8eBAZE,0,ACCESSORIES,1
2018-01-28,oVdz50wTA-aG8PgtIAr31JaXkjfM,0,手心的太阳,7
2018-01-28,oVdz50xhlGXCBZnz0nLEXD8qiT48,0,甜酒,2
2018-01-28,oVdz5068JUhjPkHvZODw-DM358qY,0,一生中最爱,2
2018-01-28,oVdz50xhlGXCBZnz0nLEXD8qiT48,0,火柴天堂,1
2018-01-28,oVdz504sy0-iYgB2wQZ6RXrvkzMA,0,说谎,6
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,十年,2
2018-01-28,oVdz5068JUhjPkHvZODw-DM358qY,0,心瘾,2
2018-01-28,oVdz5065P4BOy_2Qbw4IHVUEa4G4,0,Innocence,15
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,画心,5
2018-01-28,oVdz504foTJzIp4y5kjdR6-7NAHU,0,小苹果,2
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,猜不透,3
2018-01-28,oVdz50y2N7BF3g5FYZxTF_zbf3YQ,0,一生中最爱,1
2018-01-28,oVdz50x69zqj50LAoxLs10u3hN8k,0,All We Know,7
2018-01-28,oVdz506cVZGYgSs8qRMAHgaqVzNA,0,晴天,6
2018-01-28,oVdz504mcXN6_n8Dq2Y-uh9dvhJ0,0,舍不得,6
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,萤,1
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,小酒窝,1
2018-01-28,oVdz508fgx-em4p2cKPql_HsHGCU,0,我的好兄弟,5
2018-01-28,oVdz503j3KqcweHApoaLMaKEYr2A,0,那一次,10
2018-01-28,oVdz50xhlGXCBZnz0nLEXD8qiT48,0,杀猪刀,1
2018-01-28,oVdz508fgx-em4p2cKPql_HsHGCU,0,断桥残雪,1
2018-01-28,oVdz5021fHl_anQ-9PzTOBYDaT6k,0,凉城,1
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,蜗牛,1
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,最长的电影,2
2018-01-28,oVdz50x69zqj50LAoxLs10u3hN8k,0,Closer,1
2018-01-28,oVdz5065P4BOy_2Qbw4IHVUEa4G4,0,When You're Gone,9
2018-01-28,oVdz50y2N7BF3g5FYZxTF_zbf3YQ,0,爱之初体验,1
2018-01-28,0,18173618,独家记忆,5
2018-01-28,oVdz506s6BAb__F8gP9RtWUTwxx0,0,过火,1
2018-01-28,oVdz504mcXN6_n8Dq2Y-uh9dvhJ0,0,素颜,12
2018-01-28,oVdz50-S-vhGIkqaaEJagLkqPOSc,0,类似爱情,1
2018-01-28,oVdz5021fHl_anQ-9PzTOBYDaT6k,0,小跳蛙,7
2018-01-28,oVdz506cVZGYgSs8qRMAHgaqVzNA,0,青花瓷,5
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,白月光,6
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,我还想她,2
2018-01-28,oVdz508fgx-em4p2cKPql_HsHGCU,0,十年,3
2018-01-28,oVdz507dAbPjTUFE4_D9AO8eBAZE,0,不找了,3
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,女人花,3
2018-01-28,oVdz50_GjxjN-LhcKiDMkfvilce4,0,有点甜,10
2018-01-28,oVdz502cqZEAk0gljeIIsE5bm69w,0,亲爱的那不是爱情,9
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,简单爱,2
2018-01-28,oVdz50wpWFJJBnSLr9LKyN156lvM,0,花桥流水,1
2018-01-28,oVdz501jG2dJB8LJ8J-COOjSy5Vs,0,小红帽,1
2018-01-28,oVdz506cVZGYgSs8qRMAHgaqVzNA,0,红色高跟鞋,1
2018-01-28,oVdz50zy-EYLTQLTqImzbJp8ONOI,0,内疚,1
2018-01-28,oVdz5065P4BOy_2Qbw4IHVUEa4G4,0,Speak Now,4
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,女人心,1
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,她说,2
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,龙卷风,1
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,你就不要想起我,13
2018-01-28,oVdz5021fHl_anQ-9PzTOBYDaT6k,0,心跳500天,1
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,安静,7
2018-01-28,oVdz50-S-vhGIkqaaEJagLkqPOSc,0,独角戏,1
2018-01-28,oVdz50-4OwrE-TJ-hB64-OsrjgPY,0,重生,1
2018-01-28,oVdz503j3KqcweHApoaLMaKEYr2A,0,过客,13
2018-01-28,0,18174651,Can You Feel My World,17
2018-01-28,oVdz50wzgPXhnswopNe30FyVbFMU,0,大海,5
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,我怀念的,4
2018-01-28,0,17965799,沧海一声笑,1
2018-01-28,oVdz50_GjxjN-LhcKiDMkfvilce4,0,知心爱人,4
2018-01-28,oVdz501jG2dJB8LJ8J-COOjSy5Vs,0,小毛驴,1
2018-01-28,oVdz50-S-vhGIkqaaEJagLkqPOSc,0,藕断丝连,1
2018-01-28,oVdz508b1JL2YhnvWiXKdFK9hP6I,0,你呢,1
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,关键词,1
2018-01-28,oVdz501jG2dJB8LJ8J-COOjSy5Vs,0,小毛驴,1
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,青花瓷,1
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,醒了,4
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,小酒窝,5
2018-01-28,oVdz50y2N7BF3g5FYZxTF_zbf3YQ,0,夜夜夜夜,1
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,下一个天亮,10
2018-01-28,oVdz503j3KqcweHApoaLMaKEYr2A,0,男孩,7
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,最炫民族风,4
2018-01-28,oVdz502cqZEAk0gljeIIsE5bm69w,0,广岛之恋,9
2018-01-28,oVdz50zy-EYLTQLTqImzbJp8ONOI,0,森林,7
2018-01-28,oVdz508b1JL2YhnvWiXKdFK9hP6I,0,冰雨,1
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,醒了,1
2018-01-28,oVdz5065P4BOy_2Qbw4IHVUEa4G4,0,安静,10
2018-01-28,oVdz503OW30OH13QSH1hi2FNiuo4,0,好心分手,1
2018-01-28,oVdz50wzgPXhnswopNe30FyVbFMU,0,藕断丝连,2
2018-01-28,oVdz50-S-vhGIkqaaEJagLkqPOSc,0,自由飞翔,1
2018-01-28,oVdz501jG2dJB8LJ8J-COOjSy5Vs,0,青春修炼手册,1
2018-01-28,0,18174651,勇,2
2018-01-28,oVdz501pSJBxQvkeBvc1pG-0jvr0,0,你是我的眼,13
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,Always Online,1
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,爱在西元前,15
2018-01-28,oVdz50yN06DLaktMqYUdQxjVf1bM,0,上瘾,1
2018-01-28,oVdz507AYzyPY76ChHQY1fxeU0hQ,0,彩虹,5
2018-01-28,oVdz506s6BAb__F8gP9RtWUTwxx0,0,我,1
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,慢慢-最美和声第三季,1
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,离骚,4
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,双截棍,1
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,逆战,6
2018-01-28,oVdz5065P4BOy_2Qbw4IHVUEa4G4,0,没那么简单,2
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,十年,2
2018-01-28,oVdz501pxKHiZWLiY1L7J2_A-z_0,0,朋友,6
2018-01-28,oVdz501jG2dJB8LJ8J-COOjSy5Vs,0,粉刷匠,1
2018-01-28,0,18173618,爱我的人和我爱的人,13
2018-01-28,oVdz5021fHl_anQ-9PzTOBYDaT6k,0,几个你,1
2018-01-28,oVdz50yN06DLaktMqYUdQxjVf1bM,0,约定,2
2018-01-28,oVdz50_GjxjN-LhcKiDMkfvilce4,0,美丽的神话,8
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,曹操,4
2018-01-28,oVdz505a7If7t3OqPhflVmn-4lXA,0,洪湖水浪打浪,1
2018-01-28,oVdz501pSJBxQvkeBvc1pG-0jvr0,0,好心分手,2
2018-01-28,0,18173618,放生,1
2018-01-28,oVdz508b1JL2YhnvWiXKdFK9hP6I,0,喜欢你,7
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,过火,1
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,新贵妃醉酒,3
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,童话,1
2018-01-28,oVdz503OW30OH13QSH1hi2FNiuo4,0,女校男生,1
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,牛仔很忙,1
2018-01-28,oVdz50zB9lTKS4W78_QGEsOaL57g,0,有点甜,3
2018-01-28,oVdz502cqZEAk0gljeIIsE5bm69w,0,最初的梦想,7
2018-01-28,oVdz50wzgPXhnswopNe30FyVbFMU,0,天路,1
2018-01-28,oVdz50yaI5FPR4l20CuFKzqi8iTc,0,红色高跟鞋,1
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,当你,3
2018-01-28,0,18153610,新娘不是我,4
2018-01-28,oVdz50yN06DLaktMqYUdQxjVf1bM,0,XOXO,1
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,解脱,5
2018-01-28,oVdz50zy-EYLTQLTqImzbJp8ONOI,0,夕阳醉了,1
2018-01-28,0,18174651,红色高跟鞋,4
2018-01-28,oVdz50-sKDHn-H_zTJHPhdSZZrh8,0,淘汰,1
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,烟花易冷,1
2018-01-28,oVdz5010YQAFVp8d-bwvEWOAqTSI,0,女孩,1
2018-01-28,oVdz503OW30OH13QSH1hi2FNiuo4,0,你是我的眼,2
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,关键词,2
2018-01-28,oVdz50yN06DLaktMqYUdQxjVf1bM,0,天下,1
2018-01-28,oVdz508b1JL2YhnvWiXKdFK9hP6I,0,你是我的眼,5
2018-01-28,oVdz50261jmSSdY7OsOEW61OWpV0,0,十七岁的雨季,5
2018-01-28,oVdz505iQh5sm0ITcraBOEy324rs,0,江南,6
2018-01-28,0,18174651,寂寞不痛,1
2018-01-28,oVdz50zy-EYLTQLTqImzbJp8ONOI,0,龙卷风,1
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,你是我的眼,5
2018-01-28,oVdz507g42VL5UTFBPGcyqtwYVlo,0,类似爱情,2
2018-01-28,oVdz501pSJBxQvkeBvc1pG-0jvr0,0,独家记忆,14
2018-01-28,oVdz503j3KqcweHApoaLMaKEYr2A,0,南山南,3
2018-01-28,oVdz50wzgPXhnswopNe30FyVbFMU,0,大约在冬季,1
2018-01-28,oVdz50wzgPXhnswopNe30FyVbFMU,0,大约在冬季,1
2018-01-28,oVdz505a7If7t3OqPhflVmn-4lXA,0,愁啊愁,4
2018-01-28,oVdz50zyK6s7f3Nz5tfg69JVg2qg,0,普通朋友,17
2018-01-28,oVdz506JXjgoAO3AJ5V7VfjI8J28,0,爱我别走,3
2018-01-28,oVdz50z-YJhsyk-P1LjyuyKtxBo8,0,听妈妈的话,1
2018-01-28,0,18153610,星月神话,3
2018-01-28,oVdz501pxKHiZWLiY1L7J2_A-z_0,0,追梦赤子心,2
2018-01-28,oVdz5010YQAFVp8d-bwvEWOAqTSI,0,心愿便利贴,2
2018-01-28,oVdz509Cy9tJdRZIsRywuiTMElzs,0,小鸡哔哔,9
2018-01-28,oVdz50yIx-cLY2pT26Z1UBNx0UxQ,0,手放开,3
2018-01-28,oVdz50zy-EYLTQLTqImzbJp8ONOI,0,当,1
2018-01-28,oVdz502cqZEAk0gljeIIsE5bm69w,0,会呼吸的痛,10
2018-01-28,0,18181745,Angel,1
2018-01-28,oVdz504hrSyaJaxU1RPQjwrS3x4k,0,我们的歌,7
2018-01-28,oVdz503DLJm4YTz_NZt-N5nYCvrI,0,甜蜜蜜,3
2018-01-28,oVdz50zQx5sPY4qIQJG3zSJnoI94,0,说谎,2
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,背对背拥抱,6
2018-01-28,oVdz500CSHZ5z4zxmiVfpmJg0AzQ,0,九张机,5
2018-01-28,oVdz50zF3St2gcYeg0CtV8DjqlOU,0,冰菊物语,1
